mercado,archivo_fuente,fecha_emision,hora_emision,segmento_horario,medio,canal_raw,canal_normalizado,grupo_canal,localidad,spot_tipo,marca_raw,marca_comercial,producto,version,sector,subsector,duracion_segundos,costo_usd_real,costo_usd_estimado,costo_usd_final,is_valid,updated_at
MEXICO,20240831,2024-08-31,09:17:09,Day,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,PATROCINIO,HotBet,HotBet,Casinos y Apuestas Virtuales,(CP) ESTE PROGRAMA ES TRAIDO POR USTEDES ENTRA AHORA REGISTRATE Y RECIBE DE REGALO $1000 MAS ACCION MAS DIVERSION :FTW,DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,01:40:47,Primetime,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,PATROCINIO,HotBet,HotBet,Casinos y Apuestas Virtuales,(CP) ESTE PROGRAMA ES TRAIDO POR USTEDES ENTRA AHORA REGISTRATE Y RECIBE DE REGALO $1000 MAS ACCION MAS DIVERSION :FTW,DEPORTES Y PASATIEMPOS,DIVERSION,10,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,09:13:18,Day,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR LA AFICION POR LA GLORIA POR LA CAMISETA LA CASA DEL FUTBOL MEXICANO (TX: RECIBE DE REGALO $1000 SIN DEPOSITO),DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,06:12:48,Greytime,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR LA AFICION POR LA GLORIA POR LA CAMISETA LA CASA DEL FUTBOL MEXICANO (TX: RECIBE DE REGALO $1000 SIN DEPOSITO),DEPORTES Y PASATIEMPOS,DIVERSION,10,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,07:52:26,Greytime,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,08:45:14,Day,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,09:09:08,Day,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,07:35:27,Greytime,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,07:45:40,Greytime,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,08:05:42,Day,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,08:19:08,Day,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,09:06:45,Day,TELEVISION_CABLE,ESPN 3,ESPN 3,ESPN,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,11:35:50,Day,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,BASQUETE,MIDIA,MIDIA ONLINE,15,255.0,642.55854144046259,255.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,20:08:47,Primetime,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,1860.0,1975.5010511883031,1860.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:35:41,Day,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,340.0,642.55854144046259,340.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:05:36,Day,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,normal,WINSHARK,WINSHARK,SITE APOSTA,DIA DE TRABALHO 15,MIDIA,MIDIA ONLINE,15,255.0,642.55854144046259,255.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:18:27,Day,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,patrocínio,WINSHARK,WINSHARK,SITE APOSTA,FUTEBOL,MIDIA,MIDIA ONLINE,5,127.5,642.55854144046259,127.5,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:18:17,Day,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,patrocínio,NEOWIN,NEOWIN,SITE APOSTA,FUTEBOL,MIDIA,MIDIA ONLINE,5,127.5,642.55854144046259,127.5,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,10:14:53,Day,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,normal,WINSHARK,WINSHARK,SITE APOSTA,PAI VICARI 15,MIDIA,MIDIA ONLINE,15,255.0,642.55854144046259,255.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,20:10:32,Primetime,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,SUPER BONUS 500,MIDIA,MIDIA ONLINE,30,1860.0,1975.5010511883031,1860.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:17:23,Day,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,SUPER ODDS,MIDIA,MIDIA ONLINE,15,255.0,642.55854144046259,255.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,10:50:47,Day,TELEVISION_CABLE,ESPN2,ESPN 2,ESPN,NACIONAL,normal,BET4FUN,BET4FUN,SITE APOSTA,VEM PRO PLAY,MIDIA,MIDIA ONLINE,30,340.0,642.55854144046259,340.0,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,01:40:51,Primetime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,PATROCINIO,HotBet,HotBet,Casinos y Apuestas Virtuales,(CP) ESTE PROGRAMA ES TRAIDO POR USTEDES ENTRA AHORA REGISTRATE Y RECIBE DE REGALO $1000 MAS ACCION MAS DIVERSION :FTW,DEPORTES Y PASATIEMPOS,DIVERSION,10,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,09:17:13,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,PATROCINIO,HotBet,HotBet,Casinos y Apuestas Virtuales,(CP) ESTE PROGRAMA ES TRAIDO POR USTEDES ENTRA AHORA REGISTRATE Y RECIBE DE REGALO $1000 MAS ACCION MAS DIVERSION :FTW,DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,13:32:40,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,ABRA SUA CONTA,MIDIA,MIDIA ONLINE,30,400.0,642.55854144046259,400.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,11:28:56,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,BASQUETE,MIDIA,MIDIA ONLINE,15,157.5,642.55854144046259,157.5,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,20:00:04,Primetime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,BASQUETE,MIDIA,MIDIA ONLINE,15,570.0,1975.5010511883031,570.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:56:47,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,BASQUETE,MIDIA,MIDIA ONLINE,15,157.5,642.55854144046259,157.5,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:41:58,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,210.0,642.55854144046259,210.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,00:17:32,Primetime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,760.0,1975.5010511883031,760.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,14:02:50,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,400.0,642.55854144046259,400.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,11:06:06,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,MEGAGAME,MEGAGAME,SITE APOSTA,CICLISMO,MIDIA,MIDIA ONLINE,5,78.75,642.55854144046259,78.75,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,11:46:34,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,MEGAGAME,MEGAGAME,SITE APOSTA,CICLISMO,MIDIA,MIDIA ONLINE,5,78.75,642.55854144046259,78.75,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:26:39,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,WINSHARK,WINSHARK,SITE APOSTA,FUTEBOL,MIDIA,MIDIA ONLINE,5,78.75,642.55854144046259,78.75,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:26:29,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,NEOWIN,NEOWIN,SITE APOSTA,FUTEBOL,MIDIA,MIDIA ONLINE,5,78.75,642.55854144046259,78.75,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,20:11:45,Primetime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,MEGAGAME,MEGAGAME,SITE APOSTA,GOLF,MIDIA,MIDIA ONLINE,5,285.0,1975.5010511883031,285.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,08:06:14,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,MEGAGAME,MEGAGAME,SITE APOSTA,GOLF,MIDIA,MIDIA ONLINE,5,78.75,642.55854144046259,78.75,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,18:54:00,Primetime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,MEGAGAME,MEGAGAME,SITE APOSTA,GOLF,MIDIA,MIDIA ONLINE,5,285.0,1975.5010511883031,285.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,16:51:27,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,MEGAGAME,MEGAGAME,SITE APOSTA,GOLF,MIDIA,MIDIA ONLINE,5,150.0,642.55854144046259,150.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,17:52:43,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,MEGAGAME,MEGAGAME,SITE APOSTA,GOLF,MIDIA,MIDIA ONLINE,5,150.0,642.55854144046259,150.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,11:06:11,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,JOGO TENIS,MIDIA,MIDIA ONLINE,15,157.5,642.55854144046259,157.5,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,08:06:39,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,patrocínio,MEGAGAME,MEGAGAME,SITE APOSTA,RUGBY,MIDIA,MIDIA ONLINE,5,78.75,642.55854144046259,78.75,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,14:12:13,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,SAQUES SUPER RAPIDOS,MIDIA,MIDIA ONLINE,60,800.0,642.55854144046259,800.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,16:04:12,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,SUPER ODDS,MIDIA,MIDIA ONLINE,15,300.0,642.55854144046259,300.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,12:10:21,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,SUPER ODDS,MIDIA,MIDIA ONLINE,15,300.0,642.55854144046259,300.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,11:46:39,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,SUPERSOCIAL,MIDIA,MIDIA ONLINE,15,157.5,642.55854144046259,157.5,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,17:40:47,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,SUPERSOCIAL,MIDIA,MIDIA ONLINE,15,300.0,642.55854144046259,300.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,20:12:20,Primetime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,SUPERSOCIAL,MIDIA,MIDIA ONLINE,15,570.0,1975.5010511883031,570.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,10:44:53,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,NACIONAL,normal,BET4FUN,BET4FUN,SITE APOSTA,VEM PRO PLAY SS,MIDIA,MIDIA ONLINE,30,210.0,642.55854144046259,210.0,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,06:12:52,Greytime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR LA AFICION POR LA GLORIA POR LA CAMISETA LA CASA DEL FUTBOL MEXICANO (TX: RECIBE DE REGALO $1000 SIN DEPOSITO),DEPORTES Y PASATIEMPOS,DIVERSION,10,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,09:13:22,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR LA AFICION POR LA GLORIA POR LA CAMISETA LA CASA DEL FUTBOL MEXICANO (TX: RECIBE DE REGALO $1000 SIN DEPOSITO),DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,07:35:30,Greytime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,08:05:46,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,09:09:12,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,08:45:18,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,09:06:49,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,07:45:44,Greytime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,08:19:13,Day,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-31,07:52:30,Greytime,TELEVISION_CABLE,ESPN3,ESPN 3,ESPN,Ciudad de México 2,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,¿POR QUE JUGAMOS? POR TODOS POR EL ESFUERZO POR LA GLORIA POR LA AFICION POR NOSOTROS LA CASA DEL FUTBOL MEXICANO (TX: RECIBE REGALO $1000),DEPORTES Y PASATIEMPOS,DIVERSION,20,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,16:22:32,Day,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,ABRA SUA CONTA,MIDIA,MIDIA ONLINE,30,1000.0,642.55854144046259,1000.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,12:59:32,Day,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,ABRA SUA CONTA,MIDIA,MIDIA ONLINE,30,1000.0,642.55854144046259,1000.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,07:28:34,Greytime,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,MEGAGAME,MEGAGAME,SITE APOSTA,BASQUETE,MIDIA,MIDIA ONLINE,15,280.5,293.84257142857092,280.5,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,09:05:41,Day,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,540.0,642.55854144046259,540.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,14:49:48,Day,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,1000.0,642.55854144046259,1000.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,01:23:24,Primetime,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,1860.0,1975.5010511883031,1860.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,21:20:53,Primetime,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,1860.0,1975.5010511883031,1860.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,07:47:25,Greytime,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,374.0,293.84257142857092,374.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,23:14:00,Primetime,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,1860.0,1975.5010511883031,1860.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,10:48:27,Day,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS,MIDIA,MIDIA ONLINE,30,540.0,642.55854144046259,540.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,11:48:59,Day,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,NEOWIN,NEOWIN,SITE APOSTA,CRIADOR DE APOSTAS,MIDIA,MIDIA ONLINE,30,540.0,642.55854144046259,540.0,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-31,21:49:43,Primetime,TELEVISION_CABLE,ESPN4,ESPN 4,ESPN,NACIONAL,normal,NEOWIN,NEOWIN,SITE APOSTA,CRIADOR DE APOSTAS,MIDIA,MIDIA ONLINE,30,1860.0,1975.5010511883031,1860.0,true,2026-06-18 23:39:33.427493 UTC
